datetime,open,high,low,close,volume,sp500
2023-01-01 10:03:00,93.32315572618953,93.69106197285174,92.91746137134461,93.30426167209818,71125,3818.9479435984276
2023-01-01 10:04:00,92.22988102254455,92.22988102254455,91.41797420298961,91.82392761276708,88144,3852.2421507091235
2023-01-01 10:05:00,92.40293091000137,93.51080344954917,92.40293091000137,92.95686717977527,42750,3789.3070270580597
2023-01-01 10:06:00,91.61225323989146,91.61225323989146,90.89690708913022,91.25458016451084,171075,3801.8262095818864
2023-01-01 10:07:00,91.25458016451084,92.42453302962383,90.65642008961211,91.54047655961797,160680,3745.5235560659576
2023-01-01 10:08:00,89.44297272396071,89.44297272396071,88.25630628408723,88.84963950402397,34621,3694.1961600402874
2023-01-01 10:09:00,87.50454185479754,87.50454185479754,86.65447160408343,87.07950672944048,62289,3702.347809017753
2023-01-01 10:10:00,87.07950672944048,88.16868400755902,86.50460683073086,87.33664541914494,104525,3758.9090052138718
2023-01-01 10:11:00,87.94112213251918,88.66702452129911,87.94112213251918,88.30407332690915,145965,3754.987758318266
2023-01-01 10:12:00,88.30407332690915,89.50506448780529,87.55705768405618,88.53106108593073,80306,3756.0031313491986
2023-01-01 10:13:00,88.53106108593073,89.2378571082606,87.51711110902296,88.37748410864178,142860,3761.935955978626
2023-01-01 10:14:00,88.37748410864178,88.79219459743956,87.16445000768414,87.97832230256185,133005,3699.1284892719514
2023-01-01 10:15:00,86.91115390162828,86.91115390162828,85.1431541774963,86.02715403956229,164201,3680.63370227815
2023-01-01 10:16:00,85.43391147307143,85.43391147307143,84.76261214805139,85.09826181056141,47628,3664.673282023828
2023-01-01 10:17:00,85.09826181056141,85.21687024962935,83.80366660955653,84.51026842959294,147044,3693.5358461649903
2023-01-01 10:18:00,85.28775353085332,86.41291382135206,85.28775353085332,85.8503336761027,85122,3705.0414533811845
2023-01-01 10:19:00,85.8503336761027,86.93184568468519,85.65381401202012,86.29282984835265,230746,3636.1006883543805
2023-01-01 10:20:00,84.9518598158102,84.9518598158102,83.06966815661923,84.01076398621471,45810,3641.536825620465
2023-01-01 10:21:00,84.01076398621471,85.07613219864434,83.76219202972133,84.41916211418284,116736,3609.261252874133
2023-01-01 10:22:00,84.41916211418284,84.62502174723721,83.23805277739555,83.93153726231638,98629,3579.1476628185214
2023-01-01 10:23:00,83.5939411041249,83.5939411041249,82.56468029773703,83.07931070093096,81536,3586.0817064737494
2023-01-01 10:24:00,83.30022656300869,84.38292417232333,83.30022656300869,83.84157536766601,72519,3630.7305043986
2023-01-01 10:25:00,84.55613232200663,85.72023713840655,84.55613232200663,85.13818473020659,75955,3672.2152944051963
2023-01-01 10:26:00,85.49305010382302,87.16194432109667,85.49305010382302,86.32749721245985,283145,3625.8133405401877
2023-01-01 10:27:00,86.05271497477469,86.05271497477469,84.4288529982455,85.2407839865101,76402,3614.9332156925693
2023-01-01 10:28:00,85.2407839865101,85.26525329074731,84.4255895221962,84.84542140647176,251078,3612.931127825523
2023-01-01 10:29:00,84.89932679837749,85.63470157758569,84.89932679837749,85.26701418798159,85547,3646.0168397879006
2023-01-01 10:30:00,85.67648338534201,87.35299959648191,85.67648338534201,86.51474149091196,103621,3620.3569430955686
2023-01-01 10:31:00,86.51474149091196,86.52017846082273,85.26563546151249,85.89290696116761,87530,3618.514976637105
2023-01-01 10:32:00,85.89290696116761,86.20794607135478,85.0994641747077,85.65370512303124,289690,3558.9019681117106
2023-01-01 10:33:00,84.62287703628853,84.62287703628853,83.84168252084969,84.23227977856911,180854,3524.6977061132434
2023-01-01 10:34:00,83.60226616782118,83.60226616782118,81.8395170583408,82.720891613081,65212,3567.7512281205154
2023-01-01 10:35:00,83.2171096222107,84.24105941856428,83.2171096222107,83.72908452038749,26735,3617.014272035011
2023-01-01 10:36:00,84.47749573649119,86.38737538374798,84.47749573649119,85.43243556011959,59953,3599.6793663000444
2023-01-01 10:37:00,85.43243556011959,85.79290823911461,84.8874028789769,85.34015555904575,236381,3615.002531418829
2023-01-01 10:38:00,85.91603022456519,87.33353050196806,85.91603022456519,86.62478036326662,32435,3640.6075261895216
2023-01-01 10:39:00,86.62478036326662,87.83930348086184,86.35005648290729,87.09467998188457,25604,3637.6148250642923
2023-01-01 10:40:00,86.75199346195649,86.75199346195649,85.75177154449287,86.25188250322468,51679,3651.89361948214
2023-01-01 10:41:00,86.25188250322468,87.50086011466867,85.93803643088548,86.71944827277707,44161,3698.13072723227
2023-01-01 10:42:00,88.27698318954937,89.16324383002332,88.27698318954937,88.72011350978634,41471,3684.5895209773416
2023-01-01 10:43:00,88.72011350978634,89.27288929040876,88.07198302147071,88.67243615593974,16242,3758.1840638889826
2023-01-01 10:44:00,90.13067148799195,91.37642376419646,90.13067148799195,90.7535476260942,136440,3656.711244893327
2023-01-01 10:45:00,87.84784624503925,87.84784624503925,86.52671414498207,87.18728019501066,126576,3677.635223269364
2023-01-01 10:46:00,87.56071895377937,88.96362475450024,87.56071895377937,88.26217185413981,73699,3706.3633068777344
2023-01-01 10:47:00,88.26217185413981,89.19734197218662,87.5574906349801,88.37741630358336,23562,3706.3509281486567
2023-01-01 10:48:00,88.37741630358336,88.57682969798287,87.38523799648524,87.98103384723406,49958,3716.0315396929036
2023-01-01 10:49:00,87.98103384723406,88.51451975432094,87.68974417973375,88.10213196702735,142952,3632.259598555533
2023-01-01 10:50:00,85.95244636484738,85.95244636484738,84.99854580497545,85.47549608491141,125123,3637.3825060057297
2023-01-01 10:51:00,85.47549608491141,85.93503444748944,84.45266081466877,85.19384763107911,14527,3660.6448211754623
2023-01-01 10:52:00,85.19384763107911,86.46627583544648,84.83413324684716,85.65020454114682,106463,3716.280798644772
2023-01-01 10:53:00,86.60618838265023,88.491678516311,86.60618838265023,87.54893344948061,49494,3708.191261483866
2023-01-01 10:54:00,87.51307084502609,87.51307084502609,86.2235759084805,86.8683233767533,92936,3688.3452283972124
2023-01-01 10:55:00,86.62073718481994,86.62073718481994,85.00893505636179,85.81483612059087,26312,3671.944561819789
2023-01-01 10:56:00,85.81483612059087,86.04902413350173,84.28890215365324,85.16896314357749,18703,3694.6044864962278
2023-01-01 10:57:00,85.5483881326553,87.12845363122327,85.5483881326553,86.33842088193929,74764,3696.0373418834783
2023-01-01 10:58:00,86.33842088193929,87.2458690928507,86.28248822116394,86.76417865700732,82596,3657.9059545703212
2023-01-01 10:59:00,86.68072385838047,86.68072385838047,85.46870718668367,86.07471552253207,42528,3692.155447836122
2023-01-01 11:00:00,86.07471552253207,87.55015765920056,85.92465383462995,86.73740574691526,228770,3679.73841139572
2023-01-01 11:01:00,86.73740574691526,87.60085573112063,86.1265634063114,86.86370956871602,51309,3717.54065161079
2023-01-01 11:02:00,87.16009986802162,89.09152218339564,87.16009986802162,88.12581102570863,48730,3672.3937521450157
2023-01-01 11:03:00,88.02509483129045,88.02509483129045,86.37045727169534,87.1977760514929,89108,3678.3081438408694
2023-01-01 11:04:00,87.1977760514929,87.5347458894084,86.00366389918987,86.76920489429914,81430,3650.3356578997254
2023-01-01 11:05:00,86.76920489429914,86.95896423255707,85.55875817564572,86.2588612041014,54842,3597.7760896406617
2023-01-01 11:06:00,85.2320389292246,85.2320389292246,83.4984494955465,84.36524421238555,117024,3592.039089010834
2023-01-01 11:07:00,84.36524421238555,85.6815329512796,83.79842325821527,84.73997810474744,115801,3611.269002802069
2023-01-01 11:08:00,84.73997810474744,85.91803925663116,84.22557149432329,85.07180537547723,86334,3623.2150377529474
2023-01-01 11:09:00,85.07180537547723,85.8334199383936,84.32324114220933,85.07833054030147,100732,3614.4815943182925
2023-01-01 11:10:00,85.07833054030147,85.14717422563075,84.4107384047584,84.77895631519458,97941,3560.0518256968276
2023-01-01 11:11:00,83.88912251904347,83.88912251904347,82.0689804820428,82.97905150054314,82110,3552.989045608735
2023-01-01 11:12:00,82.97905150054314,83.04798640378478,81.86297410026522,82.455480252025,26154,3533.705848991568
2023-01-01 11:13:00,82.455480252025,82.5107523963011,81.55244740626223,82.03159990128167,100668,3515.48137075945
2023-01-01 11:14:00,81.68095706816669,81.68095706816669,80.40788009563622,81.04441858190145,159011,3512.65522022071
2023-01-01 11:15:00,81.04441858190145,81.51347825206005,80.18321970991664,80.84834898098835,103351,3510.981181074871
2023-01-01 11:16:00,80.84834898098835,82.15042508457876,80.5262782177322,81.33835165115548,83811,3599.967071820854
2023-01-01 11:17:00,82.92401079569937,84.35527006997496,82.92401079569937,83.63964043283717,154406,3608.553360644077
2023-01-01 11:18:00,83.63964043283717,84.38473211266125,83.33259751779724,83.85866481522925,101306,3614.6506781282387
2023-01-01 11:19:00,83.85866481522925,84.99246564995019,83.37279893716786,84.18263229355902,44980,3613.61842233005
2023-01-01 11:20:00,84.18263229355902,84.56833084023988,83.60892215229715,84.08862649626852,193427,3533.0264960615664
2023-01-01 11:21:00,82.171769802712,82.171769802712,81.16507810817286,81.66842395544244,55939,3530.4224760694938
2023-01-01 11:22:00,81.66842395544244,82.48672998355731,80.7851575347009,81.6359437591291,32478,3541.0152167330198
2023-01-01 11:23:00,81.6359437591291,82.40270213478274,81.01669388441587,81.70969800959931,54795,3639.905602332989
2023-01-01 11:24:00,83.8598338631337,85.59768523013594,83.8598338631337,84.72875954663482,53054,3639.3206491333804
2023-01-01 11:25:00,84.72875954663482,85.08365374864152,83.88491016669516,84.48428195766834,24650,3644.281600248896
2023-01-01 11:26:00,84.48428195766834,85.2944664432673,84.43837779286834,84.86642211806782,195406,3633.542372922108
2023-01-01 11:27:00,84.86642211806782,85.4292754646439,84.21519286048363,84.82223416256376,18416,3593.183012818596
2023-01-01 11:28:00,83.84596560095956,83.84596560095956,82.82460625913968,83.33528593004962,142846,3644.6085722065804
2023-01-01 11:29:00,84.37935956278474,85.14833627776429,84.37935956278474,84.76384792027451,112465,3665.3736833449907
2023-01-01 11:30:00,85.02593283267299,86.41386512474281,85.02593283267299,85.7198989787079,107705,3693.3128581380465
2023-01-01 11:31:00,86.41066462071082,87.06334869438878,86.41066462071082,86.7370066575498,126382,3662.39570727514
2023-01-01 11:32:00,86.40877246680579,86.40877246680579,84.69891447666909,85.55384347173744,85337,3715.2883440274964
2023-01-01 11:33:00,86.48654984762538,88.22157044287562,86.48654984762538,87.3540601452505,148062,3673.499386218659
2023-01-01 11:34:00,86.2157895412511,86.2157895412511,84.81860928763467,85.51719941444289,82112,3681.72122138429
2023-01-01 11:35:00,85.77373448282486,86.76625559960982,85.77373448282486,86.26999504121734,79975,3750.351518500532
2023-01-01 11:36:00,88.40030169625253,89.80880626548115,88.40030169625253,89.10455398086684,30285,3723.6751692412263
2023-01-01 11:37:00,88.33179027954111,88.33179027954111,87.22947875861408,87.7806345190776,113022,3708.427465933444
2023-01-01 11:38:00,87.7806345190776,87.94190056869614,86.12806924852173,87.03498490860893,107180,3713.314929952337
2023-01-01 11:39:00,87.03498490860893,87.4943075692288,86.83585689968484,87.16508223445682,86730,3689.964929550955
2023-01-01 11:40:00,86.93130761727369,86.93130761727369,86.0822919478174,86.50679978254554,173460,3635.095292156537
2023-01-01 11:41:00,84.83746912224267,84.83746912224267,84.15184251400781,84.49465581812524,178798,3639.7717784945644
2023-01-01 11:42:00,84.49465581812524,85.49222316482671,83.67088462016683,84.58155389249677,62099,3602.4429123538657
2023-01-01 11:43:00,83.76708309649227,83.76708309649227,82.70048572411956,83.23378441030592,134455,3619.6263079874157
2023-01-01 11:44:00,83.23378441030592,84.42789069763288,83.22224483107419,83.82506776435353,29482,3590.49301671547
2023-01-01 11:45:00,83.5875210911611,83.5875210911611,81.75049047538086,82.66900578327098,104883,3658.8177831878875
2023-01-01 11:46:00,83.80070836136572,85.38124929393881,83.80070836136572,84.59097882765226,79299,3638.6492078633128
2023-01-01 11:47:00,84.44827262815433,84.44827262815433,82.74600014708908,83.5971363876217,150431,3631.3359856595257
2023-01-01 11:48:00,83.5971363876217,83.82198328628655,82.56458687409335,83.19328508018995,64067,3662.3144192248747
2023-01-01 11:49:00,83.78443958708837,84.63250566675987,83.78443958708837,84.20847262692412,217141,3619.8662509772626
2023-01-01 11:50:00,83.38513572387012,83.38513572387012,81.92233340704152,82.65373456545582,70128,3641.489389919216
2023-01-01 11:51:00,82.65373456545582,83.33430088466898,82.53718063801404,82.9357407613415,31517,3689.781165629305
2023-01-01 11:52:00,84.21857256790496,84.90517453299508,84.21857256790496,84.56187355045002,21648,3624.4869062752105
2023-01-01 11:53:00,83.28421614203846,83.28421614203846,81.76157713839852,82.52289664021849,138103,3636.880416789159
2023-01-01 11:54:00,82.52289664021849,83.68183394322402,81.82105496193135,82.75144445257769,24473,3654.8600884886823
2023-01-01 11:55:00,82.75144445257769,83.99606630422016,82.15199289930808,83.07402960176412,128098,3683.761461063709
2023-01-01 11:56:00,83.2757247516022,84.82080974372697,83.2757247516022,84.04826724766458,157232,3640.895539814856
2023-01-01 11:57:00,83.02698157054738,83.02698157054738,81.9506460071797,82.48881378886354,52557,3581.2367141446043
2023-01-01 11:58:00,81.51829177353657,81.51829177353657,80.19164881400103,80.8549702937688,107173,3600.74547398396
2023-01-01 11:59:00,80.8549702937688,82.36936456122768,80.60662311980107,81.48799384051438,234611,3628.749006956164
2023-01-01 12:00:00,81.48799384051438,82.23912278796494,81.46288544975842,81.85100411886168,74963,3644.909091273542
2023-01-01 12:01:00,81.85100411886168,82.57099090299815,81.74611007448738,82.15855048874276,20457,3651.093054604061
2023-01-01 12:02:00,82.15855048874276,83.27297959580153,81.89803186303473,82.58550572941813,55048,3619.4027089392657
2023-01-01 12:03:00,82.56668838539085,82.56668838539085,80.91951750724343,81.74310294631714,252213,3614.7270310460567
2023-01-01 12:04:00,81.74310294631714,82.37125127974942,81.6845087491857,82.02788001446756,146133,3643.4559510756326
2023-01-01 12:05:00,82.02788001446756,82.84395027653417,81.93301316265956,82.38848171959687,32652,3605.2563548891035
2023-01-01 12:06:00,81.88039178592562,81.88039178592562,81.13094179090511,81.50566678841537,222610,3648.532218944497
2023-01-01 12:07:00,83.09597979630766,84.47748964875356,83.09597979630766,83.78673472253061,193454,3651.2888078762358
2023-01-01 12:08:00,83.78673472253061,85.32279693057909,83.44169991189928,84.38224842123918,67975,3606.1966206483826
2023-01-01 12:09:00,83.77789712766786,83.77789712766786,81.97085368542916,82.87437540654851,27947,3623.2999717339117
2023-01-01 12:10:00,83.23571022506067,84.14538469512968,83.23571022506067,83.69054746009517,187682,3587.624619749194
2023-01-01 12:11:00,83.39449945235292,83.39449945235292,81.53944619041808,82.4669728213855,296053,3620.9497849525587
2023-01-01 12:12:00,82.96480276940207,83.9163974121177,82.96480276940207,83.44060009075989,52662,3658.221307846295
2023-01-01 12:13:00,84.37678515928468,85.40463233348149,84.37678515928468,84.89070874638308,150924,3616.6043271810677
2023-01-01 12:14:00,84.50034394749724,84.50034394749724,83.19102443545387,83.84568419147556,52455,3663.0707111995334
2023-01-01 12:15:00,84.6870330227959,85.42758328086197,84.6870330227959,85.05730815182893,46914,3682.2264404506977
2023-01-01 12:16:00,85.05949275000285,86.10842458870408,85.05949275000285,85.58395866935346,111895,3684.44857312976
2023-01-01 12:17:00,85.9500692589393,87.32850296246835,85.9500692589393,86.63928611070382,51366,3740.8379589332358
2023-01-01 12:18:00,88.51264689845786,89.6960290204577,88.51264689845786,89.10433795945778,81746,3711.0797976334616
2023-01-01 12:19:00,89.10433795945778,89.36190561001514,88.19081594031378,88.77636077516446,205431,3679.933905954462
2023-01-01 12:20:00,88.39680231145984,88.39680231145984,87.14850062918042,87.77265147032013,23858,3647.8027513609013
2023-01-01 12:21:00,86.96893117905367,86.96893117905367,86.23412056130633,86.60152587018,164550,3614.678880241599
2023-01-01 12:22:00,86.32990018293893,86.32990018293893,84.75363909246326,85.5417696377011,95086,3604.938027717338
2023-01-01 12:23:00,85.5417696377011,86.38548625865596,84.50019051678498,85.44283838772047,118027,3628.903313142151
2023-01-01 12:24:00,85.45021408695021,86.30993247998802,85.45021408695021,85.88007328346912,91223,3642.935266543047
2023-01-01 12:25:00,85.88007328346912,86.74976527205321,85.72324807858475,86.23650667531898,226891,3664.607328279176
2023-01-01 12:26:00,86.9112861506163,87.70172901333784,86.9112861506163,87.30650758197707,108040,3655.7940927463605
2023-01-01 12:27:00,87.30650758197707,88.25278627659222,86.3942833805165,87.32353482855436,75174,3703.2301741663055
2023-01-01 12:28:00,88.25154163325621,90.20336003218662,88.25154163325621,89.22745083272142,98003,3689.079479768319
2023-01-01 12:29:00,89.22745083272142,89.57179210120657,88.17466992697777,88.87323101409217,83169,3794.8355422496606
2023-01-01 12:30:00,91.7202097784065,93.27875893196973,91.7202097784065,92.49948435518812,51230,3824.4719260856336
2023-01-01 12:31:00,92.90570896290257,93.82947695885792,92.90570896290257,93.36759296088024,194798,3780.604710587642
2023-01-01 12:32:00,92.55525062682982,92.55525062682982,91.77901316000613,92.16713189341797,68843,3722.7105510475963
2023-01-01 12:33:00,91.17003377143527,91.17003377143527,90.20319731202656,90.68661554173092,17441,3745.964234226096
2023-01-01 12:34:00,90.71132341240728,91.97452138397402,90.71132341240728,91.34292239819065,116940,3746.490002391397
2023-01-01 12:35:00,91.34292239819065,91.89953238605096,90.17396009456326,91.03674624030711,68711,3793.7987028378684
2023-01-01 12:36:00,91.26780439332138,92.75569654117628,91.26780439332138,92.01175046724883,244189,3817.2566622722325
2023-01-01 12:37:00,92.2110631358751,93.11874046534183,92.2110631358751,92.66490180060846,128040,3805.978561497697
2023-01-01 12:38:00,92.66490180060846,93.43931378331158,91.6880292967175,92.56367154001454,248535,3779.110833742611
2023-01-01 12:39:00,92.28200305981827,92.28200305981827,90.49386995276788,91.38793650629307,177085,3717.2906374800973
2023-01-01 12:40:00,90.20890932792001,90.20890932792001,88.41380082507634,89.31135507649817,187538,3684.8606891501117
2023-01-01 12:41:00,89.31135507649817,89.6783304952018,87.74801399486384,88.71317224503282,122747,3717.4599111650077
2023-01-01 12:42:00,89.28390829230361,90.42165181029975,89.28390829230361,89.85278005130168,155843,3728.968518929307
2023-01-01 12:43:00,89.85278005130168,90.82061513362173,89.46205251203234,90.14133382282704,49250,3696.2299472510895
2023-01-01 12:44:00,89.38607982327271,89.38607982327271,87.52781116914382,88.45694549620826,147552,3703.742311168059
2023-01-01 12:45:00,88.45694549620826,89.10001417969201,88.27344848429453,88.68673133199327,26402,3709.6676380513563
2023-01-01 12:46:00,88.68673133199327,89.9347001928212,88.46393863917208,89.19931941599664,89539,3654.240599431038
2023-01-01 12:47:00,88.69218676506257,88.69218676506257,87.34126761383344,88.016727189448,52997,3646.6648043560126
2023-01-01 12:48:00,88.016727189448,88.78181471218919,87.65755108807214,88.21968290013066,100921,3638.279315549786
2023-01-01 12:49:00,88.21968290013066,89.24589722183153,87.34752321892968,88.2967102203806,68048,3612.80251697682
2023-01-01 12:50:00,87.62369032430038,87.62369032430038,85.94211460111924,86.78290246270981,27297,3624.305101279066
2023-01-01 12:51:00,86.83188647358058,87.66541321970392,86.83188647358058,87.24864984664225,25655,3644.671666042591
2023-01-01 12:52:00,87.38286047798312,88.58226999871692,87.38286047798312,87.98256523835002,32673,3698.159446596038
2023-01-01 12:53:00,88.9705078503348,89.85331142613958,88.9705078503348,89.41190963823719,118113,3745.765237608128
2023-01-01 12:54:00,90.33189708473589,91.31859580733251,90.33189708473589,90.8252464460342,126461,3688.6357026608393
2023-01-01 12:55:00,89.59461490479069,89.59461490479069,88.30206319130207,88.94833904804638,66071,3664.9998254574066
2023-01-01 12:56:00,88.31255375898994,88.31255375898994,87.08158494855928,87.69706935377461,124852,3677.2989811234074
2023-01-01 12:57:00,87.69706935377461,89.16112861781494,87.58802259617542,88.37457560699518,78819,3700.266436001454
2023-01-01 12:58:00,88.37457560699518,89.875819423062,88.23550025186942,89.05565983746571,118505,3706.3431064040033
2023-01-01 12:59:00,89.1530092733992,90.33434774808457,89.1530092733992,89.74367851074189,130741,3859.1716234547694
2023-01-01 13:00:00,94.05382310923717,95.80628280081247,94.05382310923717,94.93005295502482,160324,3894.0877785560924
2023-01-01 13:01:00,94.93005295502482,96.6244997674499,94.86144613494842,95.74297295119916,47832,3950.6974719315276
2023-01-01 13:02:00,96.87891216433778,97.86870664922421,96.87891216433778,97.37380940678099,15252,4000.963995626807
2023-01-01 13:03:00,98.3023614374963,99.23210095282928,98.3023614374963,98.7672311951628,80955,4062.990643454984
2023-01-01 13:04:00,98.7672311951628,100.79418966892658,98.67035603088578,99.73227284990618,93646,4046.279458700198
2023-01-01 13:05:00,99.73227284990618,99.802123749407,98.71914640057571,99.26063507499136,36992,4067.5545445059697
2023-01-01 13:06:00,99.95698083977022,100.82436231506846,99.95698083977022,100.39067157741934,43098,4040.112659421966
2023-01-01 13:07:00,100.24545654972772,100.24545654972772,98.20835333612925,99.22690494292848,128686,4019.396615145041
2023-01-01 13:08:00,99.22690494292848,99.86265227884209,97.88619428562365,98.87442328223287,135792,3985.2516488050583
2023-01-01 13:09:00,98.57793742581539,98.57793742581539,97.73120791243572,98.15457266912556,72140,3985.6600260722985
2023-01-01 13:10:00,98.15457266912556,98.79492475891183,97.7553102142628,98.27511748658732,24786,4106.205320898239
2023-01-01 13:11:00,101.0840675679924,102.29036768261747,101.0840675679924,101.68721762530494,154769,4034.185831401224
2023-01-01 13:12:00,99.42988140448257,99.42988140448257,98.24824378603027,98.83906259525642,97818,4067.8600435001713
2023-01-01 13:13:00,98.97179958771392,100.7412050201907,98.97179958771392,99.85650230395231,65406,3978.562958771428
2023-01-01 13:14:00,97.95364693392648,97.95364693392648,96.92815269076604,97.44089981234626,169734,3951.413044928639
2023-01-01 13:15:00,97.44089981234626,97.79498725527657,95.70724839983669,96.75111782755663,7520,4013.5753359210557
2023-01-01 13:16:00,97.50741380043335,99.15553748014726,97.50741380043335,98.33147564029031,80017,4013.033644537992
2023-01-01 13:17:00,98.33147564029031,99.38936221257978,97.4632115419561,98.42628687726794,141731,3994.0459640034605
2023-01-01 13:18:00,97.44023756866275,97.44023756866275,96.2299836850847,96.83511062687373,27877,3969.4165047519987
2023-01-01 13:19:00,96.67815178109991,96.67815178109991,94.91407405810749,95.7961129196037,25105,3995.9495983075863
2023-01-01 13:20:00,95.7961129196037,97.83512156973141,95.71018895038166,96.77265526005654,268209,3961.541356495104
2023-01-01 13:21:00,96.6782595836787,96.6782595836787,94.74666538849606,95.71246248608738,129610,3969.7721056097075
2023-01-01 13:22:00,95.71246248608738,96.41715337252323,95.62930513870621,96.02322925561472,204196,3954.3814681181875
2023-01-01 13:23:00,96.02322925561472,96.9486445529315,95.22909261521848,96.08886858407499,165564,3938.8699388076575
2023-01-01 13:24:00,95.82601302898652,95.82601302898652,94.47337793405046,95.14969548151849,136573,4032.758841509087
2023-01-01 13:25:00,97.83463253854097,98.5846272413572,97.83463253854097,98.20962988994908,288039,4056.5019971971697
2023-01-01 13:26:00,98.64613262863436,99.64083572812531,98.64613262863436,99.14348417837984,124380,3968.8875170528468
2023-01-01 13:27:00,96.91445660291072,96.91445660291072,95.3491209938714,96.13178879839106,76552,3986.2995852969475
2023-01-01 13:28:00,96.13178879839106,97.40436865784072,95.39693454318028,96.4006516005105,165923,3982.873526025954
2023-01-01 13:29:00,96.4006516005105,96.47163449359911,94.41576931469976,95.44370190414944,180883,4036.822613103597
2023-01-01 13:30:00,95.72447392655123,97.60371167473117,95.72447392655123,96.6640928006412,127733,4005.4799250658452
2023-01-01 13:31:00,96.38429750757145,96.38429750757145,94.6456391475222,95.51496832754682,53522,3990.769548108944
2023-01-01 13:32:00,95.51496832754682,95.86297919730977,94.8381860306021,95.35058261395594,161888,3993.5728048134943
2023-01-01 13:33:00,95.47389142102796,96.67179874478657,95.47389142102796,96.07284508290726,58515,4031.3460618797913
2023-01-01 13:34:00,96.55652645461072,98.08443065068064,96.55652645461072,97.32047855264568,100147,3971.0660554630454
2023-01-01 13:35:00,96.54433027667183,96.54433027667183,94.59222420642887,95.56827724155035,40417,3958.967533251906
2023-01-01 13:36:00,95.49471715659321,95.49471715659321,94.68280612117282,95.08876163888301,43618,3942.676458373665
